session_id,session_start_ts,variant,device,channel,segment,is_new_user,has_productview,has_addtocart,has_begincheckout,has_paymentattempt,has_purchase,net_amount
S0002812,2025-12-12T08:43:30,B,web,referral,value,1,True,False,False,False,False,0.0
S0002817,2025-12-21T20:37:59,B,web,paid_social,value,0,True,True,True,True,True,3625.25
S0002818,2025-10-21T20:10:50,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0002836,2025-12-19T11:21:47,B,web,search,regular,0,False,False,False,False,False,0.0
S0002838,2025-11-06T16:04:37,A,web,organic,regular,0,True,False,False,False,False,0.0
S0002846,2026-01-06T07:59:02,B,web,search,value,0,False,False,False,False,False,0.0
S0002847,2025-12-20T05:12:24,B,web,search,regular,1,True,True,True,True,True,3361.0
S0002852,2025-11-29T06:22:35,A,web,referral,regular,0,False,False,False,False,False,0.0
S0002857,2025-11-25T14:10:45,A,web,email,regular,1,False,False,False,False,False,0.0
S0002858,2025-12-08T12:20:27,A,web,organic,premium,1,True,False,False,False,False,0.0
S0002859,2025-11-24T08:28:06,B,web,organic,regular,0,False,False,False,False,False,0.0
S0002860,2025-12-17T00:16:05,A,web,search,value,0,True,False,False,False,False,0.0
S0002862,2026-01-13T17:41:18,A,web,organic,value,1,True,False,False,False,False,0.0
S0002865,2025-11-17T14:45:20,B,web,email,regular,0,True,False,False,False,False,0.0
S0002866,2025-12-14T23:18:24,B,web,search,regular,0,True,False,False,False,False,0.0
S0002867,2025-11-13T11:35:25,A,web,organic,value,0,False,False,False,False,False,0.0
S0002869,2025-11-21T00:03:09,A,web,email,regular,0,True,False,False,False,False,0.0
S0002870,2025-12-27T14:14:32,B,web,search,value,0,False,False,False,False,False,0.0
S0002875,2025-11-22T02:32:59,B,web,organic,premium,0,False,False,False,False,False,0.0
S0002876,2026-01-18T13:01:47,A,web,email,value,0,False,False,False,False,False,0.0
S0002877,2025-12-02T04:31:53,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0002884,2025-11-28T10:51:06,A,web,email,value,0,True,False,False,False,False,0.0
S0002886,2025-11-15T12:19:57,A,web,search,regular,1,True,True,False,False,False,0.0
S0002892,2025-12-17T17:19:46,A,web,organic,value,0,True,False,False,False,False,0.0
S0002900,2025-12-30T21:49:09,A,web,search,regular,0,True,True,True,True,True,10193.22
S0002903,2025-12-27T16:42:54,A,web,organic,regular,1,False,False,False,False,False,0.0
S0002904,2026-01-15T13:26:15,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0002906,2025-12-18T18:51:54,B,web,organic,premium,0,True,False,False,False,False,0.0
S0002909,2026-01-11T12:28:53,A,web,email,regular,1,True,True,True,True,True,1401.59
S0002912,2025-11-08T19:25:29,B,web,organic,premium,1,False,False,False,False,False,0.0
S0002920,2025-11-01T19:48:14,A,web,organic,premium,0,False,False,False,False,False,0.0
S0002924,2025-12-10T13:54:05,A,web,organic,regular,0,True,True,True,True,False,0.0
S0002925,2025-12-03T08:36:32,A,web,organic,regular,1,True,True,True,True,True,8219.83
S0002927,2026-01-17T23:40:57,A,web,search,value,0,True,False,False,False,False,0.0
S0002928,2025-12-25T10:27:25,A,web,search,regular,0,True,False,False,False,False,0.0
S0002931,2025-12-13T00:02:59,B,web,organic,premium,1,False,False,False,False,False,0.0
S0002932,2026-01-14T00:19:32,A,web,organic,regular,0,False,False,False,False,False,0.0
S0002935,2025-11-15T01:47:26,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0002940,2026-01-15T04:25:21,B,web,search,regular,1,True,False,False,False,False,0.0
S0002942,2025-10-30T04:47:58,A,web,referral,premium,0,True,False,False,False,False,0.0
S0002945,2025-12-31T06:30:13,A,web,organic,regular,1,False,False,False,False,False,0.0
S0002948,2025-12-11T16:34:16,A,web,search,premium,0,False,False,False,False,False,0.0
S0002951,2025-11-15T18:38:07,B,web,search,value,0,True,False,False,False,False,0.0
S0002956,2025-11-07T17:56:42,B,web,search,premium,0,True,False,False,False,False,0.0
S0002958,2025-11-02T10:55:57,B,web,referral,regular,1,False,False,False,False,False,0.0
S0002959,2025-12-28T21:53:40,B,web,paid_social,regular,0,True,True,False,False,False,0.0
S0002961,2025-12-20T07:32:32,A,web,organic,value,1,False,False,False,False,False,0.0
S0002962,2025-11-14T12:49:49,A,web,referral,value,0,False,False,False,False,False,0.0
S0002964,2025-11-08T10:33:00,A,web,referral,premium,1,True,False,False,False,False,0.0
S0002968,2026-01-15T05:23:13,A,web,organic,regular,0,True,False,False,False,False,0.0
S0002971,2025-12-23T14:00:37,A,web,search,value,0,False,False,False,False,False,0.0
S0002973,2025-11-30T11:15:58,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0002976,2025-11-27T22:28:01,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0002977,2026-01-09T16:31:42,B,web,organic,value,0,False,False,False,False,False,0.0
S0002983,2025-11-06T19:13:27,A,web,email,value,1,True,True,True,True,True,10418.93
S0002984,2025-10-29T21:28:49,B,web,search,regular,1,True,False,False,False,False,0.0
S0002986,2025-11-11T10:13:08,A,web,organic,premium,1,True,True,True,True,True,4769.8
S0002987,2025-12-11T23:51:19,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0002988,2026-01-17T14:07:14,B,web,organic,regular,0,False,False,False,False,False,0.0
S0002996,2025-11-03T13:35:47,B,web,email,regular,0,True,True,False,False,False,0.0
S0002997,2025-12-18T02:37:56,B,web,search,premium,0,True,True,True,True,True,13265.31
S0003002,2025-12-06T13:33:28,B,web,email,value,0,False,False,False,False,False,0.0
S0003004,2025-12-22T16:41:14,A,web,search,value,0,False,False,False,False,False,0.0
S0003012,2025-11-24T19:59:13,A,web,organic,value,1,True,True,True,True,False,0.0
S0003013,2026-01-04T00:13:41,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0003015,2025-11-04T10:57:25,A,web,organic,regular,0,True,False,False,False,False,0.0
S0003017,2025-11-13T06:51:05,A,web,email,value,0,True,False,False,False,False,0.0
S0003020,2025-12-19T12:35:39,A,web,paid_social,premium,0,True,True,False,False,False,0.0
S0003021,2025-12-06T15:08:14,B,web,search,value,1,False,False,False,False,False,0.0
S0003022,2025-11-04T03:52:05,B,web,organic,regular,0,True,False,False,False,False,0.0
S0003023,2025-11-13T16:42:43,A,web,email,regular,0,True,True,True,True,True,17920.21
S0003025,2025-12-26T10:05:01,B,web,referral,value,0,True,False,False,False,False,0.0
S0003026,2025-11-26T06:47:58,B,web,email,regular,1,True,False,False,False,False,0.0
S0003027,2025-11-11T09:29:40,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0003031,2026-01-17T00:32:07,B,web,paid_social,regular,0,True,True,True,True,True,2890.95
S0003032,2025-10-30T02:49:17,B,web,organic,value,1,False,False,False,False,False,0.0
S0003034,2026-01-07T19:51:30,B,web,paid_social,premium,0,True,False,False,False,False,0.0
S0003038,2026-01-13T14:08:36,A,web,referral,value,0,True,False,False,False,False,0.0
S0003040,2025-11-12T08:59:31,B,web,search,value,1,True,True,True,True,False,0.0
S0003041,2026-01-06T20:49:30,A,web,referral,regular,0,False,False,False,False,False,0.0
S0003042,2025-12-30T16:45:25,B,web,email,value,0,True,False,False,False,False,0.0
S0003044,2025-11-18T16:37:09,B,web,search,regular,0,True,False,False,False,False,0.0
S0003050,2025-11-08T22:45:20,A,web,email,premium,0,False,False,False,False,False,0.0
S0003051,2025-12-12T17:26:48,A,web,search,regular,1,True,True,False,False,False,0.0
S0003052,2026-01-05T09:14:15,A,web,organic,regular,0,False,False,False,False,False,0.0
S0003053,2025-10-28T13:06:25,A,web,organic,premium,0,True,False,False,False,False,0.0
S0003056,2025-11-27T00:01:32,B,web,organic,premium,0,True,False,False,False,False,0.0
S0003061,2025-11-03T18:29:22,A,web,paid_social,premium,1,False,False,False,False,False,0.0
S0003062,2026-01-13T00:20:26,B,web,search,value,0,True,False,False,False,False,0.0
S0003067,2025-11-26T22:16:42,B,web,organic,regular,0,True,False,False,False,False,0.0
S0003068,2026-01-03T00:02:12,B,web,organic,regular,0,True,False,False,False,False,0.0
S0003070,2025-11-28T22:56:48,B,web,paid_social,premium,0,True,False,False,False,False,0.0
S0003071,2025-12-25T04:34:35,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0003074,2025-10-31T02:45:10,B,web,organic,regular,1,True,False,False,False,False,0.0
S0003080,2025-12-23T00:40:08,A,web,search,value,0,True,True,True,True,True,1664.01
S0003083,2025-10-26T03:28:00,B,web,email,value,1,False,False,False,False,False,0.0
S0003084,2025-11-20T04:28:22,B,web,search,regular,0,False,False,False,False,False,0.0
S0003085,2025-10-22T20:13:06,B,web,organic,premium,0,True,False,False,False,False,0.0
S0003088,2025-10-30T11:03:05,A,web,organic,value,1,False,False,False,False,False,0.0
S0003094,2025-12-24T08:54:34,B,web,email,value,0,False,False,False,False,False,0.0
S0003096,2025-12-30T11:32:22,A,web,organic,value,0,True,False,False,False,False,0.0
S0003101,2025-10-21T16:15:19,B,web,organic,regular,1,False,False,False,False,False,0.0
S0003103,2025-12-17T07:07:18,B,web,organic,regular,0,True,False,False,False,False,0.0
S0003105,2025-10-25T20:28:38,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0003114,2026-01-12T23:42:57,A,web,paid_social,premium,0,False,False,False,False,False,0.0
S0003115,2026-01-12T07:15:37,A,web,organic,regular,0,True,True,True,True,True,15301.49
S0003116,2026-01-14T19:40:22,A,web,search,regular,0,True,False,False,False,False,0.0
S0003118,2025-12-24T23:11:16,A,web,paid_social,regular,1,True,True,False,False,False,0.0
S0003120,2025-10-24T15:28:49,A,web,search,value,0,True,True,True,True,False,0.0
S0003122,2025-11-09T01:11:32,B,web,email,regular,1,True,True,True,True,True,4586.48
S0003125,2026-01-05T13:04:32,B,web,organic,value,0,True,True,False,False,False,0.0
S0003127,2025-12-08T03:26:39,B,web,organic,regular,1,False,False,False,False,False,0.0
S0003128,2025-11-07T17:52:15,B,web,email,value,0,False,False,False,False,False,0.0
S0003133,2026-01-04T21:44:22,B,web,search,regular,0,False,False,False,False,False,0.0
S0003136,2025-12-27T07:32:40,B,web,paid_social,regular,1,True,False,False,False,False,0.0
S0003137,2025-11-02T13:32:40,B,web,referral,regular,1,True,False,False,False,False,0.0
S0003138,2025-11-24T01:48:02,A,web,organic,regular,1,False,False,False,False,False,0.0
S0003140,2025-10-25T21:25:52,B,web,referral,value,0,True,False,False,False,False,0.0
S0003142,2025-11-14T20:11:12,B,web,organic,value,0,True,False,False,False,False,0.0
S0003145,2025-11-16T09:20:44,B,web,organic,value,0,True,False,False,False,False,0.0
S0003146,2025-12-05T13:06:25,B,web,paid_social,value,1,False,False,False,False,False,0.0
S0003152,2025-11-06T14:17:51,A,web,search,regular,1,True,False,False,False,False,0.0
S0003162,2026-01-13T08:39:12,A,web,organic,regular,0,True,False,False,False,False,0.0
S0003163,2025-12-17T04:44:04,B,web,organic,value,0,True,True,True,True,True,9025.78
S0003166,2025-12-31T03:07:39,A,web,search,premium,0,False,False,False,False,False,0.0
S0003167,2025-12-11T12:19:15,A,web,search,regular,0,True,False,False,False,False,0.0
S0003169,2026-01-08T15:05:09,A,web,email,value,0,False,False,False,False,False,0.0
S0003170,2025-11-12T03:20:51,B,web,organic,regular,0,True,False,False,False,False,0.0
S0003173,2026-01-08T20:36:36,A,web,referral,regular,0,False,False,False,False,False,0.0
S0003174,2025-11-14T07:31:03,A,web,search,value,0,True,True,True,True,True,2157.6
S0003178,2026-01-10T13:50:16,B,web,organic,regular,1,True,True,True,True,True,6299.99
S0003181,2025-12-30T04:26:51,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0003182,2025-11-23T01:35:48,A,web,organic,value,1,False,False,False,False,False,0.0
S0003185,2025-11-06T15:14:14,B,web,organic,value,0,True,True,False,False,False,0.0
S0003186,2025-12-18T23:16:56,A,web,referral,value,0,True,False,False,False,False,0.0
S0003187,2025-11-18T15:47:50,A,web,search,value,0,True,False,False,False,False,0.0
S0003188,2025-10-30T19:47:45,B,web,search,value,0,False,False,False,False,False,0.0
S0003193,2026-01-05T20:31:40,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0003195,2025-11-11T17:35:40,B,web,referral,value,0,False,False,False,False,False,0.0
S0003196,2026-01-09T19:01:31,B,web,referral,value,0,True,True,True,True,False,0.0
S0003199,2026-01-03T21:15:02,A,web,search,value,0,False,False,False,False,False,0.0
S0003203,2025-12-13T13:23:29,A,web,organic,value,1,True,True,True,True,True,381172.68
S0003206,2025-12-31T13:44:52,B,web,search,regular,0,True,True,True,True,False,0.0
S0003207,2025-11-21T22:35:59,B,web,organic,premium,0,False,False,False,False,False,0.0
S0003211,2026-01-15T07:50:28,A,web,organic,value,0,False,False,False,False,False,0.0
S0003213,2026-01-09T11:23:11,B,web,organic,value,0,True,False,False,False,False,0.0
S0003219,2025-11-16T03:50:16,B,web,organic,value,0,False,False,False,False,False,0.0
S0003222,2025-11-04T04:59:20,B,web,paid_social,regular,1,False,False,False,False,False,0.0
S0003223,2026-01-13T12:31:05,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0003224,2025-12-05T18:47:55,B,web,referral,value,1,True,False,False,False,False,0.0
S0003229,2026-01-12T14:46:29,A,web,organic,premium,1,True,False,False,False,False,0.0
S0003230,2025-11-06T13:51:38,B,web,search,value,1,True,True,True,True,True,10701.49
S0003231,2025-11-08T20:26:49,A,web,referral,regular,1,True,False,False,False,False,0.0
S0003232,2026-01-14T20:20:21,B,web,organic,regular,1,False,False,False,False,False,0.0
S0003235,2025-10-26T21:23:40,B,web,organic,value,0,False,False,False,False,False,0.0
S0003236,2025-10-28T08:52:34,B,web,organic,regular,0,True,True,True,True,False,0.0
S0003238,2025-12-10T01:31:51,A,web,organic,value,1,True,False,False,False,False,0.0
S0003239,2025-12-12T00:18:45,B,web,referral,regular,1,True,True,False,False,False,0.0
S0003240,2025-12-03T01:39:52,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0003241,2025-12-27T06:04:20,A,web,organic,regular,0,True,True,True,True,True,2829.9
S0003245,2025-11-19T12:21:47,A,web,organic,regular,0,True,False,False,False,False,0.0
S0003249,2025-11-30T13:41:35,A,web,paid_social,value,1,True,False,False,False,False,0.0
S0003254,2025-11-14T11:14:28,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0003256,2025-11-14T01:23:11,A,web,search,regular,0,True,False,False,False,False,0.0
S0003262,2026-01-11T21:45:25,B,web,organic,regular,0,True,True,False,False,False,0.0
S0003264,2025-11-14T05:39:01,B,web,email,value,1,True,True,True,True,True,14108.9
S0003266,2026-01-16T12:55:32,B,web,search,regular,0,True,True,True,True,True,5922.34
S0003270,2025-12-31T17:00:10,B,web,paid_social,value,0,True,True,True,True,False,0.0
S0003272,2025-12-04T10:28:56,A,web,email,value,0,False,False,False,False,False,0.0
S0003273,2025-12-26T07:19:55,A,web,organic,regular,0,False,False,False,False,False,0.0
S0003275,2025-11-08T13:41:50,B,web,paid_social,value,1,False,False,False,False,False,0.0
S0003280,2026-01-04T00:57:17,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0003282,2025-10-24T12:10:32,A,web,organic,regular,1,True,True,True,True,True,3241.83
S0003284,2025-12-20T17:29:20,B,web,organic,value,0,True,True,False,False,False,0.0
S0003285,2025-12-05T10:34:24,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0003290,2025-12-27T21:30:41,A,web,organic,value,0,False,False,False,False,False,0.0
S0003294,2026-01-11T11:09:30,A,web,search,regular,0,False,False,False,False,False,0.0
S0003296,2025-12-16T22:21:49,A,web,search,value,0,False,False,False,False,False,0.0
S0003299,2025-11-28T14:22:31,B,web,email,regular,1,True,True,True,True,True,6521.93
S0003300,2025-11-25T12:55:56,A,web,organic,regular,0,False,False,False,False,False,0.0
S0003302,2026-01-01T16:18:00,A,web,referral,regular,0,True,False,False,False,False,0.0
S0003303,2025-11-24T14:20:26,A,web,organic,regular,1,False,False,False,False,False,0.0
S0003304,2026-01-09T06:55:12,A,web,search,value,1,True,False,False,False,False,0.0
S0003307,2025-12-09T10:37:24,B,web,search,value,0,True,True,True,True,True,5442.85
S0003310,2025-12-31T05:45:00,A,web,email,regular,0,True,False,False,False,False,0.0
S0003314,2025-12-13T02:31:44,A,web,organic,value,0,True,False,False,False,False,0.0
S0003315,2025-11-28T17:36:40,B,web,organic,regular,0,True,False,False,False,False,0.0
S0003317,2025-11-26T09:58:28,A,web,search,regular,1,True,True,False,False,False,0.0
S0003319,2025-12-14T22:03:48,B,web,organic,premium,1,False,False,False,False,False,0.0
S0003320,2026-01-18T06:10:11,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0003324,2025-12-22T11:46:32,A,web,organic,value,0,True,False,False,False,False,0.0
S0003325,2025-11-30T20:37:14,A,web,search,value,0,False,False,False,False,False,0.0
S0003327,2025-11-08T19:24:40,A,web,email,regular,1,False,False,False,False,False,0.0
S0003328,2026-01-09T15:26:06,B,web,referral,regular,0,True,False,False,False,False,0.0
S0003331,2025-10-31T13:38:24,A,web,email,regular,1,True,False,False,False,False,0.0
S0003333,2025-10-27T12:03:43,A,web,organic,premium,0,True,False,False,False,False,0.0
S0003335,2025-12-03T00:00:40,B,web,referral,value,1,True,False,False,False,False,0.0
S0003345,2025-12-16T09:06:52,A,web,search,regular,0,True,False,False,False,False,0.0
S0003353,2025-12-30T12:34:02,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0003357,2025-10-28T00:30:50,A,web,email,premium,0,False,False,False,False,False,0.0
S0003358,2025-11-03T21:37:01,A,web,organic,premium,0,False,False,False,False,False,0.0
S0003361,2025-11-24T22:29:47,A,web,organic,value,0,False,False,False,False,False,0.0
S0003366,2025-11-26T13:15:12,A,web,referral,regular,1,False,False,False,False,False,0.0
S0003368,2025-11-17T20:18:49,A,web,referral,regular,0,True,False,False,False,False,0.0
S0003369,2026-01-14T04:07:53,A,web,organic,value,1,True,False,False,False,False,0.0
S0003371,2026-01-15T22:47:00,A,web,organic,regular,0,True,True,True,True,True,2848.01
S0003372,2025-11-21T22:35:20,B,web,paid_social,regular,0,True,False,False,False,False,0.0
